Site Name,Day,Hour,Solar Zenith Angle,Clearsky DHI,Clearsky DNI,Clearsky GHI,Relative Humidity,DHI,DNI,GHI,Energy Output(kWh),Datetime
site8,30,8,37.97,118.59,848.31,801.35,50.49,113.32,897.9,801.84,10.5,2023-01-30 08:00:00
site8,30,9,29.17,112.82,912.29,925.63,50.26,477.57,145.65,617.67,13.38,2023-01-30 09:00:00
site8,30,10,22.92,118.1,912.29,991.78,46.34,485.11,174.78,651.23,15.81,2023-01-30 10:00:00
site8,30,11,28.37,117.42,923.47,943.38,46.62,449.61,119.74,543.51,12.3,2023-01-30 11:00:00
site8,30,12,36.57,130.11,870.28,811.9,47.26,306.19,456.32,635.47,11.28,2023-01-30 12:00:00
site8,30,13,48.83,122.84,812.96,641.21,47.49,116.08,773.86,638.37,6.39,2023-01-30 13:00:00
site8,30,14,64.63,99.56,654.1,412.97,50.3,98.86,652.83,397.1,6.33,2023-01-30 14:00:00
site8,30,15,79.46,64.42,446.53,171.22,56.19,53.17,0.0,57.13,6.18,2023-01-30 15:00:00
site8,30,16,91.71,0.0,0.0,0.0,69.44,0.0,0.0,0.0,5.34,2023-01-30 16:00:00
site8,30,17,103.15,0.0,0.0,0.0,66.54,0.0,0.0,0.0,3.15,2023-01-30 17:00:00
site8,30,18,120.93,0.0,0.0,0.0,72.69,0.0,0.0,0.0,0.75,2023-01-30 18:00:00
site8,30,19,128.65,0.0,0.0,0.0,75.39,0.0,0.0,0.0,0.24,2023-01-30 19:00:00
site8,30,20,151.06,0.0,0.0,0.0,75.55,0.0,0.0,0.0,0.0,2023-01-30 20:00:00
site8,30,21,157.72,0.0,0.0,0.0,78.36,0.0,0.0,0.0,0.0,2023-01-30 21:00:00
site8,30,22,161.57,0.0,0.0,0.0,84.14,0.0,0.0,0.0,0.0,2023-01-30 22:00:00
site8,30,23,157.38,0.0,0.0,0.0,87.83,0.0,0.0,0.0,0.0,2023-01-30 23:00:00
site8,31,0,150.3,0.0,0.0,0.0,74.05,0.0,0.0,0.0,0.0,2023-01-31 00:00:00
site8,31,1,128.53,0.0,0.0,0.0,77.45,0.0,0.0,0.0,0.0,2023-01-31 01:00:00
site8,31,2,120.08,0.0,0.0,0.0,81.18,0.0,0.0,0.0,0.0,2023-01-31 02:00:00
site8,31,3,108.55,0.0,0.0,0.0,80.57,0.0,0.0,0.0,0.0,2023-01-31 03:00:00
site8,31,4,91.29,0.0,0.0,0.0,78.49,0.0,0.0,0.0,0.0,2023-01-31 04:00:00
site8,31,5,77.25,56.34,490.12,163.8,73.41,61.82,0.98,64.58,0.21,2023-01-31 05:00:00
site8,31,6,61.55,83.68,738.64,396.18,62.23,238.37,72.3,266.12,0.6324,2023-01-31 06:00:00
site8,31,7,49.28,100.3,813.0,607.24,52.14,94.77,808.64,632.92,2.3484,2023-01-31 07:00:00
site8,31,8,37.39,105.13,858.2,831.57,50.21,102.23,915.15,815.4,5.054,2023-01-31 08:00:00
site8,31,9,28.29,122.5,896.03,890.85,46.53,127.07,892.83,928.77,8.4408,2023-01-31 09:00:00
site8,31,10,24.52,130.39,904.61,974.1,44.87,129.14,930.61,969.1,13.5096,2023-01-31 10:00:00
site8,31,11,27.76,121.53,883.48,912.8,45.17,470.21,158.09,618.29,10.8292,2023-01-31 11:00:00
site8,31,12,37.19,119.45,901.22,825.91,43.34,117.95,856.92,816.65,7.3816,2023-01-31 12:00:00
site8,31,13,51.84,99.15,796.29,646.22,44.77,249.92,388.49,500.08,5.7212,2023-01-31 13:00:00
site8,31,14,63.04,82.66,714.27,400.85,49.43,86.39,753.36,397.43,3.3024,2023-01-31 14:00:00
site8,31,15,75.9,53.82,509.64,170.06,59.65,107.79,138.19,140.26,4.0964,2023-01-31 15:00:00
site8,31,16,93.45,0.0,0.0,0.0,66.76,0.0,0.0,0.0,1.0024,2023-01-31 16:00:00
site8,31,17,105.37,0.0,0.0,0.0,67.59,0.0,0.0,0.0,1.0608,2023-01-31 17:00:00
site8,31,18,115.73,0.0,0.0,0.0,67.13,0.0,0.0,0.0,0.3716,2023-01-31 18:00:00
site8,31,19,136.04,0.0,0.0,0.0,66.77,0.0,0.0,0.0,0.0056,2023-01-31 19:00:00
site8,31,20,143.83,0.0,0.0,0.0,67.07,0.0,0.0,0.0,0.0,2023-01-31 20:00:00
site8,31,21,162.09,0.0,0.0,0.0,66.9,0.0,0.0,0.0,0.0,2023-01-31 21:00:00
site8,31,22,167.71,0.0,0.0,0.0,68.3,0.0,0.0,0.0,0.0,2023-01-31 22:00:00
site8,31,23,158.44,0.0,0.0,0.0,72.27,0.0,0.0,0.0,0.0,2023-01-31 23:00:00
site8,32,0,142.25,0.0,0.0,0.0,76.79,0.0,0.0,0.0,0.0,2023-02-01 00:00:00
site8,32,1,130.26,0.0,0.0,0.0,79.23,0.0,0.0,0.0,0.0,2023-02-01 01:00:00
site8,32,2,121.81,0.0,0.0,0.0,82.77,0.0,0.0,0.0,0.0,2023-02-01 02:00:00
site8,32,3,107.29,0.0,0.0,0.0,85.94,0.0,0.0,0.0,0.0,2023-02-01 03:00:00
site8,32,4,93.19,0.0,0.0,0.0,84.3,0.0,0.0,0.0,0.0,2023-02-01 04:00:00
site8,32,5,75.19,51.26,545.77,169.68,76.1,56.94,0.0,56.68,0.03,2023-02-01 05:00:00
site8,32,6,65.58,74.63,761.99,418.87,59.91,235.26,76.76,286.95,0.15,2023-02-01 06:00:00
site8,32,7,51.15,83.74,843.76,628.59,48.03,83.72,891.34,652.77,0.818,2023-02-01 07:00:00
site8,32,8,37.84,93.02,905.89,814.5,43.01,96.26,914.53,785.12,1.5248,2023-02-01 08:00:00
site8,32,9,29.76,106.34,937.55,916.52,39.03,106.8,922.34,887.15,2.9108,2023-02-01 09:00:00
site8,32,10,25.97,113.91,956.94,941.32,37.28,106.62,956.19,930.5,5.406,2023-02-01 10:00:00
site8,32,11,28.58,107.25,920.32,907.06,35.74,105.78,944.92,928.35,5.7656,2023-02-01 11:00:00
site8,32,12,39.24,105.61,915.97,783.85,35.18,439.75,129.43,514.92,4.0504,2023-02-01 12:00:00
site8,32,13,51.57,90.56,877.4,614.53,35.18,225.0,1.0,229.51,1.6528,2023-02-01 13:00:00
site8,32,14,65.97,78.83,727.71,389.85,35.44,151.7,474.3,360.84,1.4944,2023-02-01 14:00:00
site8,32,15,75.16,51.27,545.51,166.4,42.48,52.76,522.01,167.5,1.2812,2023-02-01 15:00:00
site8,32,16,94.41,0.0,0.0,0.0,46.69,0.0,0.0,0.0,0.7756,2023-02-01 16:00:00
site8,32,17,110.05,0.0,0.0,0.0,47.3,0.0,0.0,0.0,0.77,2023-02-01 17:00:00
site8,32,18,115.44,0.0,0.0,0.0,47.4,0.0,0.0,0.0,0.2512,2023-02-01 18:00:00
site8,32,19,136.24,0.0,0.0,0.0,51.57,0.0,0.0,0.0,0.0332,2023-02-01 19:00:00
site8,32,20,149.82,0.0,0.0,0.0,56.11,0.0,0.0,0.0,0.0,2023-02-01 20:00:00
site8,32,21,157.66,0.0,0.0,0.0,58.82,0.0,0.0,0.0,0.0,2023-02-01 21:00:00
site8,32,22,167.96,0.0,0.0,0.0,63.32,0.0,0.0,0.0,0.0,2023-02-01 22:00:00
site8,32,23,158.86,0.0,0.0,0.0,69.4,0.0,0.0,0.0,0.0,2023-02-01 23:00:00
site8,33,0,141.65,0.0,0.0,0.0,75.61,0.0,0.0,0.0,0.0,2023-02-02 00:00:00
site8,33,1,134.9,0.0,0.0,0.0,78.6,0.0,0.0,0.0,0.0,2023-02-02 01:00:00
site8,33,2,118.35,0.0,0.0,0.0,84.29,0.0,0.0,0.0,0.0,2023-02-02 02:00:00
site8,33,3,106.36,0.0,0.0,0.0,84.8,0.0,0.0,0.0,0.0,2023-02-02 03:00:00
site8,33,4,92.31,0.0,0.0,0.0,84.47,0.0,0.0,0.0,0.03,2023-02-02 04:00:00
site8,33,5,75.55,49.99,534.79,165.56,71.26,50.27,561.79,171.71,0.84,2023-02-02 05:00:00
site8,33,6,62.21,70.16,762.94,396.94,57.58,73.64,788.4,395.65,1.3532,2023-02-02 06:00:00
site8,33,7,52.85,87.34,876.63,623.4,48.7,87.65,845.25,615.62,4.432,2023-02-02 07:00:00
site8,33,8,38.94,95.51,880.16,807.74,42.45,243.74,550.31,695.58,8.2604,2023-02-02 08:00:00
site8,33,9,30.41,109.92,919.23,893.96,41.08,282.65,541.33,768.41,9.3524,2023-02-02 09:00:00
site8,33,10,26.16,103.77,933.81,929.83,39.54,108.47,912.66,964.48,9.272,2023-02-02 10:00:00
site8,33,11,29.37,98.95,966.34,930.09,35.51,397.47,321.97,650.2,9.7472,2023-02-02 11:00:00
site8,33,12,38.28,98.33,920.66,795.92,36.18,318.86,281.62,562.5,12.3172,2023-02-02 12:00:00
site8,33,13,52.0,88.86,847.49,645.05,37.75,168.04,3.03,167.42,12.0192,2023-02-02 13:00:00
site8,33,14,63.27,70.31,787.49,416.0,38.03,124.47,5.03,125.88,10.7976,2023-02-02 14:00:00
site8,33,15,79.44,47.99,546.46,157.92,44.25,41.68,1.02,43.45,8.276,2023-02-02 15:00:00
site8,33,16,91.4,0.0,0.0,0.0,52.16,0.0,0.0,0.0,5.264,2023-02-02 16:00:00
site8,33,17,107.24,0.0,0.0,0.0,51.81,0.0,0.0,0.0,2.6624,2023-02-02 17:00:00
site8,33,18,122.01,0.0,0.0,0.0,56.67,0.0,0.0,0.0,0.674,2023-02-02 18:00:00
site8,33,19,131.74,0.0,0.0,0.0,58.17,0.0,0.0,0.0,0.0032,2023-02-02 19:00:00
site8,33,20,142.81,0.0,0.0,0.0,61.15,0.0,0.0,0.0,0.0,2023-02-02 20:00:00
site8,33,21,163.93,0.0,0.0,0.0,61.79,0.0,0.0,0.0,0.0,2023-02-02 21:00:00
site8,33,22,168.43,0.0,0.0,0.0,65.59,0.0,0.0,0.0,0.0,2023-02-02 22:00:00
site8,33,23,153.45,0.0,0.0,0.0,70.24,0.0,0.0,0.0,0.0,2023-02-02 23:00:00
site8,34,0,143.62,0.0,0.0,0.0,74.91,0.0,0.0,0.0,0.0,2023-02-03 00:00:00
site8,34,1,135.75,0.0,0.0,0.0,80.48,0.0,0.0,0.0,0.0,2023-02-03 01:00:00
site8,34,2,118.44,0.0,0.0,0.0,79.77,0.0,0.0,0.0,0.0,2023-02-03 02:00:00
site8,34,3,102.3,0.0,0.0,0.0,85.23,0.0,0.0,0.0,0.0,2023-02-03 03:00:00
site8,34,4,95.08,0.0,0.0,0.0,82.14,0.0,0.0,0.0,0.03,2023-02-03 04:00:00
site8,34,5,80.78,54.77,493.42,162.76,77.12,5.82,0.0,6.02,0.69,2023-02-03 05:00:00
site8,34,6,65.55,79.66,691.33,403.16,67.93,33.68,0.0,34.0,1.35,2023-02-03 06:00:00
site8,34,7,49.24,95.31,804.16,628.9,61.7,124.67,0.0,123.25,2.4324,2023-02-03 07:00:00
site8,34,8,39.9,106.79,873.91,791.31,57.2,144.87,0.0,144.25,4.9384,2023-02-03 08:00:00
site8,34,9,29.9,106.72,890.4,871.81,57.24,205.44,0.0,216.11,5.8272,2023-02-03 09:00:00
site8,34,10,24.81,115.6,899.14,919.65,56.69,479.52,231.76,690.98,4.6748,2023-02-03 10:00:00
site8,34,11,30.11,105.42,912.67,868.04,54.49,379.26,4.04,371.99,3.8864,2023-02-03 11:00:00
site8,34,12,38.58,103.26,852.56,765.38,54.32,401.37,92.08,452.17,5.0768,2023-02-03 12:00:00
site8,34,13,50.78,88.4,810.66,609.07,57.71,349.3,100.14,417.58,4.0628,2023-02-03 13:00:00
site8,34,14,64.2,73.87,753.85,406.08,57.81,176.5,360.1,334.05,2.922,2023-02-03 14:00:00
site8,34,15,75.14,49.66,519.4,156.31,67.79,48.36,504.73,151.76,2.8936,2023-02-03 15:00:00
site8,34,16,93.05,0.0,0.0,0.0,69.67,0.0,0.0,0.0,2.8936,2023-02-03 16:00:00
site8,34,17,108.54,0.0,0.0,0.0,68.0,0.0,0.0,0.0,1.6024,2023-02-03 17:00:00
site8,34,18,120.43,0.0,0.0,0.0,65.49,0.0,0.0,0.0,0.9136,2023-02-03 18:00:00
site8,34,19,136.61,0.0,0.0,0.0,66.53,0.0,0.0,0.0,0.064,2023-02-03 19:00:00
site8,34,20,144.55,0.0,0.0,0.0,68.43,0.0,0.0,0.0,0.0,2023-02-03 20:00:00
site8,34,21,161.12,0.0,0.0,0.0,70.46,0.0,0.0,0.0,0.0,2023-02-03 21:00:00
site8,34,22,171.1,0.0,0.0,0.0,72.03,0.0,0.0,0.0,0.0,2023-02-03 22:00:00
site8,34,23,161.8,0.0,0.0,0.0,76.34,0.0,0.0,0.0,0.0,2023-02-03 23:00:00
site8,35,0,149.6,0.0,0.0,0.0,78.53,0.0,0.0,0.0,0.0,2023-02-04 00:00:00
site8,35,1,128.99,0.0,0.0,0.0,81.31,0.0,0.0,0.0,0.0,2023-02-04 01:00:00
site8,35,2,116.04,0.0,0.0,0.0,80.76,0.0,0.0,0.0,0.0,2023-02-04 02:00:00
site8,35,3,110.05,0.0,0.0,0.0,81.94,0.0,0.0,0.0,0.0,2023-02-04 03:00:00
site8,35,4,94.07,0.0,0.0,0.0,81.9,0.0,0.0,0.0,0.0,2023-02-04 04:00:00
site8,35,5,76.12,48.58,565.21,163.52,73.81,46.11,555.13,164.89,0.57,2023-02-04 05:00:00
site8,35,6,63.19,70.08,764.26,401.62,59.91,70.31,806.21,417.58,1.4324,2023-02-04 06:00:00
site8,35,7,52.74,78.01,881.93,663.41,47.48,77.83,907.67,630.34,2.1496,2023-02-04 07:00:00
site8,35,8,40.6,83.82,942.66,847.85,39.84,89.81,930.96,788.56,6.6176,2023-02-04 08:00:00
site8,35,9,30.75,97.51,981.36,907.77,35.36,99.67,930.51,950.54,9.5184,2023-02-04 09:00:00
site8,35,10,27.17,96.29,952.08,956.01,32.92,99.72,992.62,934.26,10.4804,2023-02-04 10:00:00
site8,35,11,30.92,92.05,954.23,948.45,32.13,97.06,993.93,913.87,9.2048,2023-02-04 11:00:00
site8,35,12,40.14,86.13,915.87,822.73,32.18,87.62,953.59,799.2,15.8964,2023-02-04 12:00:00
site8,35,13,53.16,84.0,913.94,655.39,34.51,83.84,882.69,642.3,4.6004,2023-02-04 13:00:00
site8,35,14,62.74,66.43,790.63,415.08,35.33,65.46,765.09,394.98,7.3436,2023-02-04 14:00:00
site8,35,15,76.31,44.46,571.24,164.42,41.07,47.21,583.86,163.01,9.4656,2023-02-04 15:00:00
site8,35,16,90.23,0.0,0.0,0.0,48.65,0.0,0.0,0.0,5.3384,2023-02-04 16:00:00
site8,35,17,102.32,0.0,0.0,0.0,49.04,0.0,0.0,0.0,2.8568,2023-02-04 17:00:00
site8,35,18,116.15,0.0,0.0,0.0,49.44,0.0,0.0,0.0,0.2804,2023-02-04 18:00:00
site8,35,19,139.11,0.0,0.0,0.0,50.98,0.0,0.0,0.0,0.18,2023-02-04 19:00:00
site8,35,20,143.1,0.0,0.0,0.0,51.63,0.0,0.0,0.0,0.0,2023-02-04 20:00:00
site8,35,21,161.97,0.0,0.0,0.0,53.2,0.0,0.0,0.0,0.0,2023-02-04 21:00:00
site8,35,22,168.69,0.0,0.0,0.0,52.03,0.0,0.0,0.0,0.0,2023-02-04 22:00:00
site8,35,23,157.65,0.0,0.0,0.0,52.71,0.0,0.0,0.0,0.0,2023-02-04 23:00:00
site8,36,0,148.9,0.0,0.0,0.0,57.57,0.0,0.0,0.0,0.0,2023-02-05 00:00:00
site8,36,1,132.97,0.0,0.0,0.0,60.2,0.0,0.0,0.0,0.0,2023-02-05 01:00:00
site8,36,2,117.98,0.0,0.0,0.0,61.36,0.0,0.0,0.0,0.0,2023-02-05 02:00:00
site8,36,3,108.21,0.0,0.0,0.0,63.28,0.0,0.0,0.0,0.0,2023-02-05 03:00:00
site8,36,4,94.18,0.0,0.0,0.0,60.53,0.0,0.0,0.0,0.03,2023-02-05 04:00:00
site8,36,5,78.14,47.13,610.77,172.87,54.36,44.56,580.2,164.77,0.5132,2023-02-05 05:00:00
site8,36,6,64.82,65.49,808.36,418.26,45.78,66.81,803.42,410.21,2.1076,2023-02-05 06:00:00
site8,36,7,49.62,80.99,892.85,637.55,33.43,81.65,904.79,651.23,4.6568,2023-02-05 07:00:00
site8,36,8,38.9,87.96,958.69,838.62,31.94,84.31,941.68,793.47,4.0608,2023-02-05 08:00:00
site8,36,9,29.86,89.16,928.57,902.69,29.01,91.53,947.78,958.8,4.9904,2023-02-05 09:00:00
site8,36,10,27.55,90.77,1003.4,930.96,29.2,95.14,1004.04,928.39,14.3396,2023-02-05 10:00:00
site8,36,11,30.84,90.35,991.7,902.2,27.72,88.17,939.03,936.06,10.8044,2023-02-05 11:00:00
site8,36,12,40.63,81.68,939.18,796.43,27.61,85.12,922.59,802.15,9.1492,2023-02-05 12:00:00
site8,36,13,51.25,77.98,923.71,653.44,28.45,75.38,931.15,618.84,7.2476,2023-02-05 13:00:00
site8,36,14,63.78,64.34,789.76,408.2,30.35,63.72,827.47,402.99,7.7652,2023-02-05 14:00:00
site8,36,15,75.95,43.16,575.7,161.89,36.71,42.61,606.42,154.53,10.4572,2023-02-05 15:00:00
site8,36,16,92.42,0.0,0.0,0.0,44.39,0.0,0.0,0.0,1.7792,2023-02-05 16:00:00
site8,36,17,107.83,0.0,0.0,0.0,44.37,0.0,0.0,0.0,0.9016,2023-02-05 17:00:00
site8,36,18,123.66,0.0,0.0,0.0,45.23,0.0,0.0,0.0,0.518,2023-02-05 18:00:00
site8,36,19,133.9,0.0,0.0,0.0,46.35,0.0,0.0,0.0,0.0,2023-02-05 19:00:00
site8,36,20,144.31,0.0,0.0,0.0,50.75,0.0,0.0,0.0,0.0,2023-02-05 20:00:00
site8,36,21,164.03,0.0,0.0,0.0,50.86,0.0,0.0,0.0,0.0,2023-02-05 21:00:00
site8,36,22,170.18,0.0,0.0,0.0,50.79,0.0,0.0,0.0,0.0,2023-02-05 22:00:00
site8,36,23,158.42,0.0,0.0,0.0,49.85,0.0,0.0,0.0,0.0,2023-02-05 23:00:00
site8,37,0,150.11,0.0,0.0,0.0,50.43,0.0,0.0,0.0,0.0,2023-02-06 00:00:00
site8,37,1,137.49,0.0,0.0,0.0,49.3,0.0,0.0,0.0,0.0,2023-02-06 01:00:00
site8,37,2,116.68,0.0,0.0,0.0,48.82,0.0,0.0,0.0,0.0,2023-02-06 02:00:00
site8,37,3,104.56,0.0,0.0,0.0,47.09,0.0,0.0,0.0,0.0,2023-02-06 03:00:00
site8,37,4,95.24,0.0,0.0,0.0,47.2,0.0,0.0,0.0,0.0,2023-02-06 04:00:00
site8,37,5,79.49,46.21,576.13,164.03,41.22,46.1,588.7,170.87,0.034,2023-02-06 05:00:00
site8,37,6,65.02,67.06,789.52,417.8,33.33,66.88,827.06,400.31,0.4212,2023-02-06 06:00:00
site8,37,7,51.6,80.22,864.05,634.46,27.51,80.87,929.34,646.63,1.2044,2023-02-06 07:00:00
site8,37,8,38.44,89.31,975.71,816.88,23.74,86.73,964.22,808.71,2.3828,2023-02-06 08:00:00
site8,37,9,29.72,93.93,950.49,960.61,23.8,99.53,936.72,893.0,4.378,2023-02-06 09:00:00
site8,37,10,26.87,99.24,951.71,961.46,24.1,96.62,952.74,983.04,8.8648,2023-02-06 10:00:00
site8,37,11,31.08,93.44,1000.29,958.5,23.41,93.59,989.7,944.67,10.5728,2023-02-06 11:00:00
site8,37,12,41.23,88.22,905.7,830.47,22.37,92.6,973.9,822.85,9.16,2023-02-06 12:00:00
site8,37,13,50.77,82.59,858.16,617.33,23.71,84.1,862.73,616.49,6.4448,2023-02-06 13:00:00
site8,37,14,64.33,67.36,817.3,412.26,24.35,68.43,812.82,412.18,10.7648,2023-02-06 14:00:00
site8,37,15,81.64,45.71,573.43,162.21,33.28,45.19,557.91,151.82,11.246,2023-02-06 15:00:00
site8,37,16,90.0,0.0,0.0,0.0,39.58,0.0,0.0,0.0,5.354,2023-02-06 16:00:00
site8,37,17,104.02,0.0,0.0,0.0,39.68,0.0,0.0,0.0,2.7468,2023-02-06 17:00:00
site8,37,18,124.99,0.0,0.0,0.0,41.7,0.0,0.0,0.0,0.7824,2023-02-06 18:00:00
site8,37,19,135.19,0.0,0.0,0.0,43.9,0.0,0.0,0.0,0.06,2023-02-06 19:00:00
site8,37,20,144.47,0.0,0.0,0.0,43.48,0.0,0.0,0.0,0.0,2023-02-06 20:00:00
site8,37,21,165.75,0.0,0.0,0.0,46.26,0.0,0.0,0.0,0.0,2023-02-06 21:00:00
site8,37,22,171.03,0.0,0.0,0.0,47.57,0.0,0.0,0.0,0.0,2023-02-06 22:00:00
site8,37,23,166.06,0.0,0.0,0.0,51.95,0.0,0.0,0.0,0.0,2023-02-06 23:00:00
site8,38,0,150.01,0.0,0.0,0.0,55.37,0.0,0.0,0.0,0.0,2023-02-07 00:00:00
site8,38,1,136.99,0.0,0.0,0.0,61.78,0.0,0.0,0.0,0.0,2023-02-07 01:00:00
site8,38,2,124.65,0.0,0.0,0.0,64.96,0.0,0.0,0.0,0.0,2023-02-07 02:00:00
site8,38,3,109.32,0.0,0.0,0.0,65.1,0.0,0.0,0.0,0.0,2023-02-07 03:00:00
site8,38,4,93.72,0.0,0.0,0.0,66.02,0.0,0.0,0.0,0.03,2023-02-07 04:00:00
site8,38,5,80.04,52.86,525.52,160.07,62.67,51.09,523.92,154.24,0.63,2023-02-07 05:00:00
site8,38,6,66.78,83.77,759.32,412.91,52.58,80.37,722.73,401.16,1.7116,2023-02-07 06:00:00
site8,38,7,49.92,94.26,812.66,597.39,45.3,93.85,838.87,625.47,6.0924,2023-02-07 07:00:00
site8,38,8,38.61,105.3,879.89,775.52,39.53,103.56,920.41,787.62,10.4132,2023-02-07 08:00:00
site8,38,9,30.69,118.05,912.88,906.29,35.6,116.33,876.68,875.56,12.1288,2023-02-07 09:00:00
site8,38,10,27.7,125.99,934.15,927.91,34.6,121.37,897.41,942.0,15.2136,2023-02-07 10:00:00
site8,38,11,31.98,126.3,877.1,888.84,34.44,121.75,871.06,927.4,16.882,2023-02-07 11:00:00
site8,38,12,41.28,120.41,843.13,778.41,33.79,379.69,21.13,383.56,11.2116,2023-02-07 12:00:00
site8,38,13,52.44,111.48,775.07,602.82,34.72,337.87,65.67,371.16,6.596,2023-02-07 13:00:00
site8,38,14,63.35,93.45,697.66,382.87,36.38,90.98,692.76,370.8,6.2496,2023-02-07 14:00:00
site8,38,15,77.74,55.54,446.33,134.63,46.67,58.29,422.87,141.5,6.3284,2023-02-07 15:00:00
site8,38,16,89.66,0.0,0.0,0.0,51.36,0.0,0.0,0.0,5.384,2023-02-07 16:00:00
site8,38,17,106.48,0.0,0.0,0.0,54.14,0.0,0.0,0.0,2.886,2023-02-07 17:00:00
site8,38,18,125.51,0.0,0.0,0.0,57.54,0.0,0.0,0.0,0.5172,2023-02-07 18:00:00
site8,38,19,133.68,0.0,0.0,0.0,61.3,0.0,0.0,0.0,0.0,2023-02-07 19:00:00
site8,38,20,145.74,0.0,0.0,0.0,64.1,0.0,0.0,0.0,0.0,2023-02-07 20:00:00
site8,38,21,165.1,0.0,0.0,0.0,68.49,0.0,0.0,0.0,0.0,2023-02-07 21:00:00
site8,38,22,166.05,0.0,0.0,0.0,71.99,0.0,0.0,0.0,0.0,2023-02-07 22:00:00
site8,38,23,163.01,0.0,0.0,0.0,77.36,0.0,0.0,0.0,0.0,2023-02-07 23:00:00
site8,39,0,150.41,0.0,0.0,0.0,78.02,0.0,0.0,0.0,0.0,2023-02-08 00:00:00
site8,39,1,130.17,0.0,0.0,0.0,82.89,0.0,0.0,0.0,0.0,2023-02-08 01:00:00
site8,39,2,124.54,0.0,0.0,0.0,86.59,0.0,0.0,0.0,0.0,2023-02-08 02:00:00
site8,39,3,109.32,0.0,0.0,0.0,92.5,0.0,0.0,0.0,0.0,2023-02-08 03:00:00
site8,39,4,94.83,0.0,0.0,0.0,94.91,0.0,0.0,0.0,0.12,2023-02-08 04:00:00
site8,39,5,75.45,52.86,486.85,155.74,88.19,21.58,0.0,22.42,0.8716,2023-02-08 05:00:00
site8,39,6,65.91,81.48,696.11,381.75,82.93,86.26,717.02,401.92,2.0788,2023-02-08 06:00:00
site8,39,7,51.9,97.63,822.85,593.49,82.3,95.02,811.14,587.49,5.8488,2023-02-08 07:00:00
site8,39,8,38.87,105.08,881.64,796.83,76.62,397.48,65.5,448.41,10.544,2023-02-08 08:00:00
site8,39,9,31.15,124.9,868.67,869.86,73.51,130.3,896.68,899.05,13.922,2023-02-08 09:00:00
site8,39,10,28.12,121.74,931.51,947.03,64.55,121.93,910.12,931.69,13.8692,2023-02-08 10:00:00
site8,39,11,32.44,122.86,872.93,845.14,66.25,461.9,115.61,545.07,17.8484,2023-02-08 11:00:00
site8,39,12,39.62,117.0,861.18,770.55,62.78,115.01,885.87,774.2,7.1684,2023-02-08 12:00:00
site8,39,13,53.69,103.89,780.88,608.13,66.94,330.33,88.84,389.16,6.1356,2023-02-08 13:00:00
site8,39,14,63.6,84.5,691.09,374.42,76.04,196.38,15.76,206.25,6.3144,2023-02-08 14:00:00
site8,39,15,79.97,50.63,461.41,132.52,85.26,47.09,0.0,45.35,6.3072,2023-02-08 15:00:00
site8,39,16,91.5,0.0,0.0,0.0,88.95,0.0,0.0,0.0,5.7312,2023-02-08 16:00:00
site8,39,17,104.44,0.0,0.0,0.0,92.47,0.0,0.0,0.0,2.2076,2023-02-08 17:00:00
site8,39,18,116.48,0.0,0.0,0.0,92.36,0.0,0.0,0.0,0.8164,2023-02-08 18:00:00
site8,39,19,132.85,0.0,0.0,0.0,95.41,0.0,0.0,0.0,0.12,2023-02-08 19:00:00
site8,39,20,147.94,0.0,0.0,0.0,100.07,0.0,0.0,0.0,0.0,2023-02-08 20:00:00
site8,39,21,161.57,0.0,0.0,0.0,102.29,0.0,0.0,0.0,0.0,2023-02-08 21:00:00
site8,39,22,166.57,0.0,0.0,0.0,101.91,0.0,0.0,0.0,0.0,2023-02-08 22:00:00
site8,39,23,161.22,0.0,0.0,0.0,99.67,0.0,0.0,0.0,0.0,2023-02-08 23:00:00
site8,40,0,142.98,0.0,0.0,0.0,96.49,0.0,0.0,0.0,0.0,2023-02-09 00:00:00
site8,40,1,136.98,0.0,0.0,0.0,95.46,0.0,0.0,0.0,0.0,2023-02-09 01:00:00
site8,40,2,119.01,0.0,0.0,0.0,97.86,0.0,0.0,0.0,0.0,2023-02-09 02:00:00
site8,40,3,104.75,0.0,0.0,0.0,101.09,0.0,0.0,0.0,0.0,2023-02-09 03:00:00
site8,40,4,92.89,0.0,0.0,0.0,98.68,0.0,0.0,0.0,0.06,2023-02-09 04:00:00
site8,40,5,79.31,46.63,566.81,161.83,84.54,14.5,0.0,13.59,0.6024,2023-02-09 05:00:00
site8,40,6,64.91,70.88,781.94,394.9,76.08,113.24,6.79,121.74,2.078,2023-02-09 06:00:00
site8,40,7,51.27,81.63,855.2,592.57,65.91,13.95,0.0,13.52,5.3792,2023-02-09 07:00:00
site8,40,8,41.04,89.82,891.64,797.95,62.89,349.67,42.45,370.0,9.134,2023-02-09 08:00:00
site8,40,9,32.1,100.37,910.9,892.66,62.06,319.68,14.5,314.15,13.658,2023-02-09 09:00:00
site8,40,10,27.61,94.09,923.7,959.19,60.46,330.61,415.12,690.54,15.73,2023-02-09 10:00:00
site8,40,11,32.05,89.97,921.65,862.12,60.56,347.31,249.03,564.71,16.6508,2023-02-09 11:00:00
site8,40,12,41.49,81.32,932.28,764.05,59.68,306.09,346.2,570.27,12.054,2023-02-09 12:00:00
site8,40,13,51.9,75.68,883.06,602.04,58.09,239.2,365.16,464.71,6.448,2023-02-09 13:00:00
