Site Name,Day,Hour,Total Energy(kWh),Datetime
site8,48,7,1.85,2023-02-17 07:00:00
site8,48,8,1.88,2023-02-17 08:00:00
site8,48,9,2.06,2023-02-17 09:00:00
site8,48,10,2.3,2023-02-17 10:00:00
site8,48,11,1.9,2023-02-17 11:00:00
site8,48,12,2.03,2023-02-17 12:00:00
site8,48,13,1.92,2023-02-17 13:00:00
site8,48,14,2.28,2023-02-17 14:00:00
site8,48,15,2.19,2023-02-17 15:00:00
site8,48,16,2.21,2023-02-17 16:00:00
site8,48,17,2.05,2023-02-17 17:00:00
site8,48,18,2.3,2023-02-17 18:00:00
site8,48,19,2.38,2023-02-17 19:00:00
site8,48,20,1.86,2023-02-17 20:00:00
site8,48,21,1.99,2023-02-17 21:00:00
site8,48,22,1.66,2023-02-17 22:00:00
site8,48,23,1.65,2023-02-17 23:00:00
site8,49,0,1.45,2023-02-18 00:00:00
site8,49,1,1.42,2023-02-18 01:00:00
site8,49,2,1.48,2023-02-18 02:00:00
site8,49,3,1.59,2023-02-18 03:00:00
site8,49,4,1.88,2023-02-18 04:00:00
site8,49,5,1.8,2023-02-18 05:00:00
site8,49,6,1.87,2023-02-18 06:00:00
site8,49,7,1.8,2023-02-18 07:00:00
site8,49,8,2.04,2023-02-18 08:00:00
site8,49,9,2.02,2023-02-18 09:00:00
site8,49,10,2.07,2023-02-18 10:00:00
site8,49,11,2.13,2023-02-18 11:00:00
site8,49,12,2.35,2023-02-18 12:00:00
site8,49,13,2.21,2023-02-18 13:00:00
site8,49,14,1.98,2023-02-18 14:00:00
site8,49,15,2.01,2023-02-18 15:00:00
site8,49,16,2.03,2023-02-18 16:00:00
site8,49,17,2.21,2023-02-18 17:00:00
site8,49,18,1.93,2023-02-18 18:00:00
site8,49,19,1.93,2023-02-18 19:00:00
site8,49,20,2.0,2023-02-18 20:00:00
site8,49,21,1.94,2023-02-18 21:00:00
site8,49,22,1.87,2023-02-18 22:00:00
site8,49,23,1.57,2023-02-18 23:00:00
site8,50,0,1.42,2023-02-19 00:00:00
site8,50,1,1.38,2023-02-19 01:00:00
site8,50,2,1.4,2023-02-19 02:00:00
site8,50,3,1.63,2023-02-19 03:00:00
site8,50,4,1.85,2023-02-19 04:00:00
site8,50,5,1.88,2023-02-19 05:00:00
site8,50,6,1.72,2023-02-19 06:00:00
site8,50,7,1.92,2023-02-19 07:00:00
site8,50,8,1.94,2023-02-19 08:00:00
site8,50,9,2.21,2023-02-19 09:00:00
site8,50,10,2.12,2023-02-19 10:00:00
site8,50,11,2.05,2023-02-19 11:00:00
site8,50,12,1.94,2023-02-19 12:00:00
site8,50,13,2.27,2023-02-19 13:00:00
site8,50,14,2.01,2023-02-19 14:00:00
site8,50,15,2.22,2023-02-19 15:00:00
site8,50,16,2.3,2023-02-19 16:00:00
site8,50,17,1.99,2023-02-19 17:00:00
site8,50,18,2.01,2023-02-19 18:00:00
site8,50,19,2.17,2023-02-19 19:00:00
site8,50,20,1.92,2023-02-19 20:00:00
site8,50,21,1.7,2023-02-19 21:00:00
site8,50,22,1.9,2023-02-19 22:00:00
site8,50,23,1.41,2023-02-19 23:00:00
site8,51,0,1.62,2023-02-20 00:00:00
site8,51,1,1.65,2023-02-20 01:00:00
site8,51,2,1.64,2023-02-20 02:00:00
site8,51,3,1.58,2023-02-20 03:00:00
site8,51,4,1.71,2023-02-20 04:00:00
site8,51,5,1.89,2023-02-20 05:00:00
site8,51,6,1.62,2023-02-20 06:00:00
site8,51,7,2.01,2023-02-20 07:00:00
site8,51,8,2.15,2023-02-20 08:00:00
site8,51,9,1.85,2023-02-20 09:00:00
site8,51,10,2.03,2023-02-20 10:00:00
site8,51,11,2.02,2023-02-20 11:00:00
site8,51,12,2.02,2023-02-20 12:00:00
site8,51,13,1.99,2023-02-20 13:00:00
site8,51,14,2.06,2023-02-20 14:00:00
site8,51,15,2.15,2023-02-20 15:00:00
site8,51,16,2.18,2023-02-20 16:00:00
site8,51,17,1.94,2023-02-20 17:00:00
site8,51,18,2.29,2023-02-20 18:00:00
site8,51,19,2.01,2023-02-20 19:00:00
site8,51,20,1.77,2023-02-20 20:00:00
site8,51,21,1.7,2023-02-20 21:00:00
site8,51,22,1.87,2023-02-20 22:00:00
site8,51,23,1.65,2023-02-20 23:00:00
site8,52,0,1.5,2023-02-21 00:00:00
site8,52,1,1.49,2023-02-21 01:00:00
site8,52,2,1.52,2023-02-21 02:00:00
site8,52,3,1.47,2023-02-21 03:00:00
site8,52,4,1.7,2023-02-21 04:00:00
site8,52,5,1.68,2023-02-21 05:00:00
site8,52,6,1.91,2023-02-21 06:00:00
site8,52,7,1.66,2023-02-21 07:00:00
site8,52,8,1.97,2023-02-21 08:00:00
site8,52,9,1.94,2023-02-21 09:00:00
site8,52,10,1.89,2023-02-21 10:00:00
site8,52,11,2.24,2023-02-21 11:00:00
site8,52,12,2.18,2023-02-21 12:00:00
site8,52,13,2.11,2023-02-21 13:00:00
site8,52,14,2.23,2023-02-21 14:00:00
site8,52,15,2.24,2023-02-21 15:00:00
site8,52,16,2.37,2023-02-21 16:00:00
site8,52,17,2.12,2023-02-21 17:00:00
site8,52,18,2.06,2023-02-21 18:00:00
site8,52,19,2.03,2023-02-21 19:00:00
site8,52,20,1.76,2023-02-21 20:00:00
site8,52,21,1.89,2023-02-21 21:00:00
site8,52,22,1.76,2023-02-21 22:00:00
site8,52,23,1.41,2023-02-21 23:00:00
site8,53,0,1.4,2023-02-22 00:00:00
site8,53,1,1.59,2023-02-22 01:00:00
site8,53,2,1.74,2023-02-22 02:00:00
site8,53,3,1.61,2023-02-22 03:00:00
site8,53,4,1.59,2023-02-22 04:00:00
site8,53,5,1.73,2023-02-22 05:00:00
site8,53,6,1.66,2023-02-22 06:00:00
site8,53,7,1.93,2023-02-22 07:00:00
site8,53,8,2.16,2023-02-22 08:00:00
site8,53,9,2.03,2023-02-22 09:00:00
site8,53,10,2.05,2023-02-22 10:00:00
site8,53,11,2.02,2023-02-22 11:00:00
site8,53,12,2.28,2023-02-22 12:00:00
site8,53,13,2.31,2023-02-22 13:00:00
site8,53,14,2.35,2023-02-22 14:00:00
site8,53,15,2.13,2023-02-22 15:00:00
site8,53,16,2.11,2023-02-22 16:00:00
site8,53,17,2.1,2023-02-22 17:00:00
site8,53,18,1.84,2023-02-22 18:00:00
site8,53,19,2.1,2023-02-22 19:00:00
site8,53,20,1.94,2023-02-22 20:00:00
site8,53,21,1.94,2023-02-22 21:00:00
site8,53,22,1.85,2023-02-22 22:00:00
site8,53,23,1.67,2023-02-22 23:00:00
site8,54,0,1.55,2023-02-23 00:00:00
site8,54,1,1.38,2023-02-23 01:00:00
site8,54,2,1.67,2023-02-23 02:00:00
site8,54,3,1.5,2023-02-23 03:00:00
site8,54,4,1.69,2023-02-23 04:00:00
site8,54,5,1.82,2023-02-23 05:00:00
site8,54,6,1.64,2023-02-23 06:00:00
site8,54,7,1.87,2023-02-23 07:00:00
site8,54,8,2.07,2023-02-23 08:00:00
site8,54,9,2.01,2023-02-23 09:00:00
site8,54,10,1.82,2023-02-23 10:00:00
site8,54,11,2.19,2023-02-23 11:00:00
site8,54,12,1.92,2023-02-23 12:00:00
site8,54,13,2.28,2023-02-23 13:00:00
site8,54,14,2.2,2023-02-23 14:00:00
site8,54,15,1.97,2023-02-23 15:00:00
site8,54,16,1.94,2023-02-23 16:00:00
site8,54,17,1.96,2023-02-23 17:00:00
site8,54,18,1.98,2023-02-23 18:00:00
site8,54,19,1.87,2023-02-23 19:00:00
site8,54,20,2.01,2023-02-23 20:00:00
site8,54,21,1.9,2023-02-23 21:00:00
site8,54,22,1.66,2023-02-23 22:00:00
site8,54,23,1.42,2023-02-23 23:00:00
site8,55,0,1.58,2023-02-24 00:00:00
site8,55,1,1.47,2023-02-24 01:00:00
site8,55,2,1.49,2023-02-24 02:00:00
site8,55,3,1.7,2023-02-24 03:00:00
site8,55,4,1.76,2023-02-24 04:00:00
site8,55,5,1.76,2023-02-24 05:00:00
site8,55,6,1.85,2023-02-24 06:00:00
site8,55,7,2.04,2023-02-24 07:00:00
site8,55,8,1.95,2023-02-24 08:00:00
site8,55,9,2.05,2023-02-24 09:00:00
site8,55,10,2.02,2023-02-24 10:00:00
site8,55,11,2.17,2023-02-24 11:00:00
site8,55,12,2.2,2023-02-24 12:00:00
site8,55,13,2.16,2023-02-24 13:00:00
site8,55,14,2.17,2023-02-24 14:00:00
site8,55,15,2.03,2023-02-24 15:00:00
site8,55,16,2.06,2023-02-24 16:00:00
site8,55,17,1.88,2023-02-24 17:00:00
site8,55,18,1.87,2023-02-24 18:00:00
site8,55,19,1.94,2023-02-24 19:00:00
site8,55,20,1.79,2023-02-24 20:00:00
site8,55,21,1.68,2023-02-24 21:00:00
site8,55,22,1.91,2023-02-24 22:00:00
site8,55,23,1.46,2023-02-24 23:00:00
site8,56,0,1.39,2023-02-25 00:00:00
site8,56,1,1.31,2023-02-25 01:00:00
site8,56,2,1.43,2023-02-25 02:00:00
site8,56,3,1.71,2023-02-25 03:00:00
site8,56,4,1.63,2023-02-25 04:00:00
site8,56,5,1.64,2023-02-25 05:00:00
site8,56,6,1.85,2023-02-25 06:00:00
site8,56,7,1.9,2023-02-25 07:00:00
site8,56,8,1.91,2023-02-25 08:00:00
site8,56,9,2.01,2023-02-25 09:00:00
site8,56,10,2.24,2023-02-25 10:00:00
site8,56,11,1.89,2023-02-25 11:00:00
site8,56,12,2.35,2023-02-25 12:00:00
site8,56,13,1.97,2023-02-25 13:00:00
site8,56,14,2.26,2023-02-25 14:00:00
site8,56,15,2.33,2023-02-25 15:00:00
site8,56,16,2.31,2023-02-25 16:00:00
site8,56,17,1.99,2023-02-25 17:00:00
site8,56,18,2.03,2023-02-25 18:00:00
site8,56,19,2.0,2023-02-25 19:00:00
site8,56,20,1.88,2023-02-25 20:00:00
site8,56,21,2.0,2023-02-25 21:00:00
site8,56,22,1.89,2023-02-25 22:00:00
site8,56,23,1.7,2023-02-25 23:00:00
site8,57,0,1.61,2023-02-26 00:00:00
site8,57,1,1.47,2023-02-26 01:00:00
site8,57,2,1.35,2023-02-26 02:00:00
site8,57,3,1.61,2023-02-26 03:00:00
site8,57,4,1.85,2023-02-26 04:00:00
site8,57,5,1.85,2023-02-26 05:00:00
site8,57,6,1.83,2023-02-26 06:00:00
site8,57,7,1.98,2023-02-26 07:00:00
site8,57,8,2.14,2023-02-26 08:00:00
site8,57,9,2.08,2023-02-26 09:00:00
site8,57,10,2.13,2023-02-26 10:00:00
site8,57,11,1.91,2023-02-26 11:00:00
site8,57,12,1.99,2023-02-26 12:00:00
site8,57,13,1.98,2023-02-26 13:00:00
site8,57,14,2.27,2023-02-26 14:00:00
site8,57,15,2.14,2023-02-26 15:00:00
site8,57,16,2.22,2023-02-26 16:00:00
site8,57,17,1.9,2023-02-26 17:00:00
site8,57,18,1.74,2023-02-26 18:00:00
site8,57,19,1.8,2023-02-26 19:00:00
site8,57,20,1.71,2023-02-26 20:00:00
site8,57,21,1.63,2023-02-26 21:00:00
site8,57,22,1.81,2023-02-26 22:00:00
site8,57,23,1.62,2023-02-26 23:00:00
site8,58,0,1.62,2023-02-27 00:00:00
site8,58,1,1.64,2023-02-27 01:00:00
site8,58,2,1.54,2023-02-27 02:00:00
site8,58,3,1.64,2023-02-27 03:00:00
site8,58,4,1.84,2023-02-27 04:00:00
site8,58,5,1.67,2023-02-27 05:00:00
site8,58,6,1.75,2023-02-27 06:00:00
site8,58,7,1.69,2023-02-27 07:00:00
site8,58,8,2.02,2023-02-27 08:00:00
site8,58,9,2.22,2023-02-27 09:00:00
site8,58,10,3.0,2023-02-27 10:00:00
site8,58,11,1.89,2023-02-27 11:00:00
site8,58,12,2.07,2023-02-27 12:00:00
site8,58,13,1.9,2023-02-27 13:00:00
site8,58,14,1.99,2023-02-27 14:00:00
site8,58,15,2.21,2023-02-27 15:00:00
site8,58,16,1.95,2023-02-27 16:00:00
site8,58,17,1.87,2023-02-27 17:00:00
site8,58,18,1.99,2023-02-27 18:00:00
site8,58,19,2.09,2023-02-27 19:00:00
site8,58,20,2.11,2023-02-27 20:00:00
site8,58,21,2.07,2023-02-27 21:00:00
site8,58,22,1.9,2023-02-27 22:00:00
site8,58,23,1.61,2023-02-27 23:00:00
site8,59,0,1.44,2023-02-28 00:00:00
site8,59,1,1.47,2023-02-28 01:00:00
site8,59,2,1.44,2023-02-28 02:00:00
site8,59,3,1.69,2023-02-28 03:00:00
site8,59,4,1.63,2023-02-28 04:00:00
site8,59,5,1.71,2023-02-28 05:00:00
site8,59,6,1.97,2023-02-28 06:00:00
site8,59,7,2.02,2023-02-28 07:00:00
site8,59,8,2.17,2023-02-28 08:00:00
site8,59,9,2.05,2023-02-28 09:00:00
site8,59,10,1.96,2023-02-28 10:00:00
site8,59,11,2.2,2023-02-28 11:00:00
site8,59,12,2.13,2023-02-28 12:00:00
site8,59,13,2.38,2023-02-28 13:00:00
site8,59,14,2.0,2023-02-28 14:00:00
site8,59,15,2.14,2023-02-28 15:00:00
site8,59,16,2.02,2023-02-28 16:00:00
site8,59,17,2.06,2023-02-28 17:00:00
site8,59,18,1.82,2023-02-28 18:00:00
site8,59,19,1.8,2023-02-28 19:00:00
site8,59,20,1.99,2023-02-28 20:00:00
site8,59,21,1.95,2023-02-28 21:00:00
site8,59,22,1.88,2023-02-28 22:00:00
site8,59,23,1.64,2023-02-28 23:00:00
site8,60,0,1.66,2023-03-01 00:00:00
site8,60,1,1.58,2023-03-01 01:00:00
site8,60,2,1.47,2023-03-01 02:00:00
site8,60,3,1.52,2023-03-01 03:00:00
site8,60,4,1.76,2023-03-01 04:00:00
site8,60,5,1.85,2023-03-01 05:00:00
site8,60,6,1.74,2023-03-01 06:00:00
site8,60,7,1.7,2023-03-01 07:00:00
site8,60,8,2.02,2023-03-01 08:00:00
site8,60,9,1.96,2023-03-01 09:00:00
site8,60,10,2.07,2023-03-01 10:00:00
site8,60,11,1.91,2023-03-01 11:00:00
site8,60,12,1.78,2023-03-01 12:00:00
site8,60,13,1.73,2023-03-01 13:00:00
site8,60,14,2.12,2023-03-01 14:00:00
site8,60,15,1.7,2023-03-01 15:00:00
site8,60,16,2.12,2023-03-01 16:00:00
site8,60,17,2.02,2023-03-01 17:00:00
site8,60,18,1.81,2023-03-01 18:00:00
site8,60,19,1.79,2023-03-01 19:00:00
site8,60,20,1.86,2023-03-01 20:00:00
site8,60,21,1.62,2023-03-01 21:00:00
site8,60,22,1.64,2023-03-01 22:00:00
site8,60,23,1.56,2023-03-01 23:00:00
site9,1,0,3.97,2023-01-01 00:00:00
site9,1,1,3.98,2023-01-01 01:00:00
site9,1,2,3.99,2023-01-01 02:00:00
site9,1,3,4.06,2023-01-01 03:00:00
site9,1,4,4.0,2023-01-01 04:00:00
site9,1,5,4.01,2023-01-01 05:00:00
site9,1,6,4.04,2023-01-01 06:00:00
site9,1,7,4.16,2023-01-01 07:00:00
site9,1,8,4.19,2023-01-01 08:00:00
site9,1,9,4.2,2023-01-01 09:00:00
site9,1,10,4.19,2023-01-01 10:00:00
site9,1,11,4.21,2023-01-01 11:00:00
site9,1,12,4.16,2023-01-01 12:00:00
site9,1,13,4.21,2023-01-01 13:00:00
site9,1,14,4.22,2023-01-01 14:00:00
site9,1,15,4.19,2023-01-01 15:00:00
site9,1,16,4.21,2023-01-01 16:00:00
site9,1,17,4.2,2023-01-01 17:00:00
site9,1,18,4.23,2023-01-01 18:00:00
site9,1,19,4.19,2023-01-01 19:00:00
site9,1,20,4.2,2023-01-01 20:00:00
site9,1,21,4.2,2023-01-01 21:00:00
site9,1,22,4.2,2023-01-01 22:00:00
site9,1,23,4.0,2023-01-01 23:00:00
site9,2,0,3.99,2023-01-02 00:00:00
site9,2,1,3.98,2023-01-02 01:00:00
site9,2,2,3.98,2023-01-02 02:00:00
site9,2,3,4.0,2023-01-02 03:00:00
site9,2,4,4.08,2023-01-02 04:00:00
site9,2,5,4.19,2023-01-02 05:00:00
site9,2,6,4.2,2023-01-02 06:00:00
site9,2,7,4.19,2023-01-02 07:00:00
site9,2,8,4.2,2023-01-02 08:00:00
site9,2,9,4.2,2023-01-02 09:00:00
site9,2,10,4.2,2023-01-02 10:00:00
site9,2,11,4.19,2023-01-02 11:00:00
site9,2,12,4.2,2023-01-02 12:00:00
site9,2,13,4.23,2023-01-02 13:00:00
site9,2,14,4.19,2023-01-02 14:00:00
site9,2,15,4.23,2023-01-02 15:00:00
site9,2,16,4.2,2023-01-02 16:00:00
site9,2,17,4.24,2023-01-02 17:00:00
site9,2,18,4.22,2023-01-02 18:00:00
site9,2,19,4.19,2023-01-02 19:00:00
site9,2,20,4.2,2023-01-02 20:00:00
site9,2,21,4.2,2023-01-02 21:00:00
site9,2,22,4.2,2023-01-02 22:00:00
site9,2,23,4.03,2023-01-02 23:00:00
site9,3,0,3.995,2023-01-03 00:00:00
site9,3,1,3.995,2023-01-03 01:00:00
site9,3,2,3.97,2023-01-03 02:00:00
site9,3,3,4.18,2023-01-03 03:00:00
site9,3,4,4.19,2023-01-03 04:00:00
site9,3,5,4.21,2023-01-03 05:00:00
site9,3,6,4.2,2023-01-03 06:00:00
site9,3,7,4.19,2023-01-03 07:00:00
site9,3,8,4.2,2023-01-03 08:00:00
site9,3,9,4.19,2023-01-03 09:00:00
site9,3,10,4.21,2023-01-03 10:00:00
site9,3,11,4.21,2023-01-03 11:00:00
site9,3,12,4.22,2023-01-03 12:00:00
site9,3,13,4.26,2023-01-03 13:00:00
site9,3,14,4.23,2023-01-03 14:00:00
site9,3,15,4.26,2023-01-03 15:00:00
site9,3,16,4.29,2023-01-03 16:00:00
site9,3,17,4.2,2023-01-03 17:00:00
site9,3,18,4.21,2023-01-03 18:00:00
site9,3,19,4.2,2023-01-03 19:00:00
site9,3,20,4.2,2023-01-03 20:00:00
site9,3,21,4.19,2023-01-03 21:00:00
site9,3,22,4.2,2023-01-03 22:00:00
site9,3,23,4.02,2023-01-03 23:00:00
site9,4,0,4.0,2023-01-04 00:00:00
site9,4,1,4.0,2023-01-04 01:00:00
site9,4,2,3.98,2023-01-04 02:00:00
site9,4,3,3.96,2023-01-04 03:00:00
site9,4,4,4.06,2023-01-04 04:00:00
site9,4,5,4.24,2023-01-04 05:00:00
site9,4,6,4.19,2023-01-04 06:00:00
site9,4,7,4.19,2023-01-04 07:00:00
site9,4,8,4.21,2023-01-04 08:00:00
site9,4,9,4.2,2023-01-04 09:00:00
site9,4,10,4.2,2023-01-04 10:00:00
site9,4,11,4.21,2023-01-04 11:00:00
site9,4,12,4.23,2023-01-04 12:00:00
site9,4,13,4.22,2023-01-04 13:00:00
site9,4,14,4.25,2023-01-04 14:00:00
site9,4,15,4.18,2023-01-04 15:00:00
site9,4,16,4.24,2023-01-04 16:00:00
site9,4,17,4.2,2023-01-04 17:00:00
site9,4,18,4.19,2023-01-04 18:00:00
site9,4,19,4.21,2023-01-04 19:00:00
site9,4,20,4.18,2023-01-04 20:00:00
site9,4,21,4.2,2023-01-04 21:00:00
site9,4,22,4.21,2023-01-04 22:00:00
site9,4,23,4.17,2023-01-04 23:00:00
site9,5,0,4.12,2023-01-05 00:00:00
site9,5,1,4.03,2023-01-05 01:00:00
site9,5,2,4.06,2023-01-05 02:00:00
site9,5,3,4.18,2023-01-05 03:00:00
site9,5,4,4.19,2023-01-05 04:00:00
site9,5,5,4.17,2023-01-05 05:00:00
site9,5,6,4.23,2023-01-05 06:00:00
site9,5,7,4.2,2023-01-05 07:00:00
site9,5,8,4.19,2023-01-05 08:00:00
site9,5,9,4.2,2023-01-05 09:00:00
site9,5,10,4.22,2023-01-05 10:00:00
site9,5,11,4.24,2023-01-05 11:00:00
site9,5,12,4.21,2023-01-05 12:00:00
site9,5,13,4.22,2023-01-05 13:00:00
site9,5,14,4.29,2023-01-05 14:00:00
site9,5,15,4.22,2023-01-05 15:00:00
site9,5,16,4.25,2023-01-05 16:00:00
site9,5,17,4.2,2023-01-05 17:00:00
site9,5,18,4.21,2023-01-05 18:00:00
site9,5,19,4.2,2023-01-05 19:00:00
site9,5,20,4.2,2023-01-05 20:00:00
site9,5,21,4.2,2023-01-05 21:00:00
site9,5,22,4.2,2023-01-05 22:00:00
site9,5,23,4.14,2023-01-05 23:00:00
site9,6,0,4.12,2023-01-06 00:00:00
site9,6,1,4.06,2023-01-06 01:00:00
site9,6,2,4.12,2023-01-06 02:00:00
site9,6,3,4.17,2023-01-06 03:00:00
site9,6,4,4.19,2023-01-06 04:00:00
site9,6,5,4.21,2023-01-06 05:00:00
site9,6,6,4.19,2023-01-06 06:00:00
site9,6,7,4.2,2023-01-06 07:00:00
site9,6,8,4.21,2023-01-06 08:00:00
site9,6,9,4.19,2023-01-06 09:00:00
site9,6,10,4.2,2023-01-06 10:00:00
site9,6,11,4.15,2023-01-06 11:00:00
site9,6,12,4.22,2023-01-06 12:00:00
site9,6,13,4.19,2023-01-06 13:00:00
site9,6,14,4.2,2023-01-06 14:00:00
site9,6,15,4.19,2023-01-06 15:00:00
site9,6,16,4.21,2023-01-06 16:00:00
site9,6,17,4.19,2023-01-06 17:00:00
site9,6,18,4.19,2023-01-06 18:00:00
site9,6,19,4.21,2023-01-06 19:00:00
site9,6,20,4.22,2023-01-06 20:00:00
site9,6,21,4.2,2023-01-06 21:00:00
site9,6,22,4.2,2023-01-06 22:00:00
site9,6,23,4.05,2023-01-06 23:00:00
site9,7,0,4.0,2023-01-07 00:00:00
site9,7,1,3.985,2023-01-07 01:00:00
site9,7,2,3.985,2023-01-07 02:00:00
site9,7,3,4.17,2023-01-07 03:00:00
site9,7,4,4.2,2023-01-07 04:00:00
site9,7,5,4.18,2023-01-07 05:00:00
site9,7,6,4.19,2023-01-07 06:00:00
site9,7,7,4.19,2023-01-07 07:00:00
site9,7,8,4.19,2023-01-07 08:00:00
site9,7,9,4.2,2023-01-07 09:00:00
site9,7,10,4.22,2023-01-07 10:00:00
site9,7,11,4.2,2023-01-07 11:00:00
site9,7,12,4.19,2023-01-07 12:00:00
site9,7,13,4.2,2023-01-07 13:00:00
site9,7,14,4.2,2023-01-07 14:00:00
site9,7,15,4.2,2023-01-07 15:00:00
site9,7,16,4.2,2023-01-07 16:00:00
site9,7,17,4.2,2023-01-07 17:00:00
site9,7,18,4.19,2023-01-07 18:00:00
site9,7,19,4.19,2023-01-07 19:00:00
site9,7,20,4.2,2023-01-07 20:00:00
site9,7,21,4.2,2023-01-07 21:00:00
site9,7,22,4.2,2023-01-07 22:00:00
site9,7,23,3.99,2023-01-07 23:00:00
site9,8,0,3.985,2023-01-08 00:00:00
site9,8,1,3.985,2023-01-08 01:00:00
site9,8,2,3.99,2023-01-08 02:00:00
site9,8,3,3.97,2023-01-08 03:00:00
site9,8,4,4.12,2023-01-08 04:00:00
site9,8,5,4.2,2023-01-08 05:00:00
site9,8,6,4.19,2023-01-08 06:00:00
site9,8,7,4.19,2023-01-08 07:00:00
site9,8,8,4.23,2023-01-08 08:00:00
site9,8,9,4.19,2023-01-08 09:00:00
site9,8,10,4.19,2023-01-08 10:00:00
site9,8,11,4.24,2023-01-08 11:00:00
site9,8,12,4.24,2023-01-08 12:00:00
site9,8,13,4.2,2023-01-08 13:00:00
site9,8,14,4.18,2023-01-08 14:00:00
site9,8,15,4.14,2023-01-08 15:00:00
site9,8,16,4.25,2023-01-08 16:00:00
site9,8,17,4.27,2023-01-08 17:00:00
site9,8,18,4.19,2023-01-08 18:00:00
site9,8,19,4.2,2023-01-08 19:00:00
site9,8,20,4.2,2023-01-08 20:00:00
site9,8,21,4.19,2023-01-08 21:00:00
site9,8,22,4.2,2023-01-08 22:00:00
site9,8,23,4.17,2023-01-08 23:00:00
site9,9,0,4.03,2023-01-09 00:00:00
site9,9,1,4.03,2023-01-09 01:00:00
site9,9,2,4.04,2023-01-09 02:00:00
site9,9,3,3.99,2023-01-09 03:00:00
site9,9,4,4.21,2023-01-09 04:00:00
site9,9,5,4.16,2023-01-09 05:00:00
site9,9,6,4.22,2023-01-09 06:00:00
site9,9,7,4.22,2023-01-09 07:00:00
site9,9,8,4.19,2023-01-09 08:00:00
site9,9,9,4.19,2023-01-09 09:00:00
site9,9,10,4.24,2023-01-09 10:00:00
site9,9,11,4.19,2023-01-09 11:00:00
site9,9,12,4.29,2023-01-09 12:00:00
site9,9,13,4.23,2023-01-09 13:00:00
site9,9,14,4.14,2023-01-09 14:00:00
site9,9,15,4.14,2023-01-09 15:00:00
site9,9,16,4.21,2023-01-09 16:00:00
site9,9,17,4.24,2023-01-09 17:00:00
site9,9,18,4.17,2023-01-09 18:00:00
site9,9,19,4.22,2023-01-09 19:00:00
site9,9,20,4.21,2023-01-09 20:00:00
site9,9,21,4.19,2023-01-09 21:00:00
site9,9,22,4.21,2023-01-09 22:00:00
site9,9,23,4.1,2023-01-09 23:00:00
site9,10,0,4.026666667,2023-01-10 00:00:00
site9,10,1,4.026666667,2023-01-10 01:00:00
site9,10,2,4.026666667,2023-01-10 02:00:00
site9,10,3,4.2,2023-01-10 03:00:00
site9,10,4,4.16,2023-01-10 04:00:00
site9,10,5,4.2,2023-01-10 05:00:00
site9,10,6,4.18,2023-01-10 06:00:00
site9,10,7,4.19,2023-01-10 07:00:00
site9,10,8,4.22,2023-01-10 08:00:00
site9,10,9,4.19,2023-01-10 09:00:00
site9,10,10,4.26,2023-01-10 10:00:00
site9,10,11,4.21,2023-01-10 11:00:00
site9,10,12,4.2,2023-01-10 12:00:00
site9,10,13,4.2,2023-01-10 13:00:00
site9,10,14,4.27,2023-01-10 14:00:00
site9,10,15,4.2,2023-01-10 15:00:00
site9,10,16,4.21,2023-01-10 16:00:00
site9,10,17,4.21,2023-01-10 17:00:00
site9,10,18,4.19,2023-01-10 18:00:00
site9,10,19,4.22,2023-01-10 19:00:00
site9,10,20,4.19,2023-01-10 20:00:00
site9,10,21,4.2,2023-01-10 21:00:00
site9,10,22,4.2,2023-01-10 22:00:00
site9,10,23,4.02,2023-01-10 23:00:00
site9,11,0,3.98,2023-01-11 00:00:00
site9,11,1,3.99,2023-01-11 01:00:00
site9,11,2,3.98,2023-01-11 02:00:00
site9,11,3,4.1,2023-01-11 03:00:00
site9,11,4,4.2,2023-01-11 04:00:00
site9,11,5,4.2,2023-01-11 05:00:00
site9,11,6,4.2,2023-01-11 06:00:00
site9,11,7,4.2,2023-01-11 07:00:00
site9,11,8,4.19,2023-01-11 08:00:00
site9,11,9,4.2,2023-01-11 09:00:00
site9,11,10,4.2,2023-01-11 10:00:00
site9,11,11,4.19,2023-01-11 11:00:00
site9,11,12,4.21,2023-01-11 12:00:00
site9,11,13,4.21,2023-01-11 13:00:00
site9,11,14,4.19,2023-01-11 14:00:00
site9,11,15,4.21,2023-01-11 15:00:00
site9,11,16,4.18,2023-01-11 16:00:00
site9,11,17,4.18,2023-01-11 17:00:00
site9,11,18,4.2,2023-01-11 18:00:00
site9,11,19,4.2,2023-01-11 19:00:00
site9,11,20,4.19,2023-01-11 20:00:00
site9,11,21,4.07,2023-01-11 21:00:00
site9,11,22,4.16,2023-01-11 22:00:00
site9,11,23,4.03,2023-01-11 23:00:00
site9,12,0,4.03,2023-01-12 00:00:00
site9,12,1,3.99,2023-01-12 01:00:00
site9,12,2,3.97,2023-01-12 02:00:00
site9,12,3,3.99,2023-01-12 03:00:00
site9,12,4,4.17,2023-01-12 04:00:00
site9,12,5,4.16,2023-01-12 05:00:00
site9,12,6,4.17,2023-01-12 06:00:00
site9,12,7,4.2,2023-01-12 07:00:00
site9,12,8,4.2,2023-01-12 08:00:00
site9,12,9,4.2,2023-01-12 09:00:00
site9,12,10,4.2,2023-01-12 10:00:00
site9,12,11,4.2,2023-01-12 11:00:00
